timestamp,name,class,level,fcr,teleportTime,killTime,dollQuit,soulQuit
2023-09-06T10:44:25.427Z,sighberthree,Sorceress,95,167,8219,,,1
2023-09-06T10:49:34.737Z,sighberthree,Sorceress,95,167,10218,,1,
2023-09-06T10:53:23.797Z,sighberthree,Sorceress,95,167,10203,,,
2023-09-06T10:56:49.308Z,sighberthree,Sorceress,95,167,8859,,,
2023-09-06T11:01:18.308Z,sighberthree,Sorceress,95,167,8484,,,1
2023-09-06T11:06:31.063Z,sighberthree,Sorceress,95,167,8328,,,
2023-09-06T11:15:01.985Z,sighberthree,Sorceress,95,167,8563,,,
2023-09-06T11:25:18.058Z,sighberthree,Sorceress,95,167,7532,,,
2023-09-06T11:30:46.995Z,sighberthree,Sorceress,95,167,9297,,,
2023-09-06T11:35:03.567Z,sighberthree,Sorceress,95,167,9141,,,1
2023-09-06T11:40:35.551Z,sighberthree,Sorceress,95,167,10734,,,
2023-09-06T11:50:31.452Z,sighberthree,Sorceress,95,167,10359,,,
2023-09-06T11:55:18.666Z,sighberthree,Sorceress,95,167,9187,,1,
2023-09-06T12:00:52.290Z,sighberthree,Sorceress,95,167,8235,,,1
2023-09-06T12:06:14.282Z,sighberthree,Sorceress,95,167,10031,,,1
2023-09-06T12:11:18.114Z,sighberthree,Sorceress,95,167,9437,,,1
2023-09-06T12:15:52.993Z,sighberthree,Sorceress,95,167,9953,,,
2023-09-06T12:22:15.284Z,sighberthree,Sorceress,95,167,13219,,,1
2023-09-06T12:27:56.301Z,sighberthree,Sorceress,95,167,7484,,,1
2023-09-06T12:32:12.890Z,sighberthree,Sorceress,95,167,8453,,1,
2023-09-06T12:37:32.934Z,sighberthree,Sorceress,95,167,9125,,,
2023-09-06T12:43:31.557Z,sighberthree,Sorceress,95,167,9328,,,1
2023-09-06T12:47:10.263Z,sighberthree,Sorceress,95,167,9625,,,
2023-09-06T12:58:57.182Z,sighberthree,Sorceress,95,167,8297,,,
2023-09-06T13:04:03.146Z,sighberthree,Sorceress,95,167,11203,,,
2023-09-06T13:08:46.382Z,sighberthree,Sorceress,95,167,9843,,,
2023-09-06T13:14:07.676Z,sighberthree,Sorceress,95,167,8157,,,1
2023-09-06T13:18:46.507Z,sighberthree,Sorceress,95,167,7109,,,1
2023-09-06T13:25:00.591Z,sighberthree,Sorceress,95,167,8515,,,
2023-09-06T13:30:26.173Z,sighberthree,Sorceress,95,167,10797,,,
2023-09-06T13:37:21.590Z,sighberthree,Sorceress,95,167,10593,,1,
2023-09-06T13:43:11.985Z,sighberthree,Sorceress,95,167,9719,,,1
2023-09-06T13:48:53.782Z,sighberthree,Sorceress,95,167,9922,,,
2023-09-06T13:51:47.094Z,sighberthree,Sorceress,95,167,10234,,,
2023-09-06T13:59:05.252Z,sighberthree,Sorceress,95,167,10531,,,
2023-09-06T14:09:12.047Z,sighberthree,Sorceress,95,167,10328,,,
2023-09-06T14:12:01.291Z,sighberthree,Sorceress,95,167,8703,,1,
2023-09-06T14:18:18.924Z,sighberthree,Sorceress,95,167,10016,,,1
2023-09-06T14:23:31.353Z,sighberthree,Sorceress,95,167,10344,,1,
2023-09-06T14:29:07.416Z,sighberthree,Sorceress,95,167,9281,,,
2023-09-06T14:38:30.071Z,sighberthree,Sorceress,95,167,6922,,,
2023-09-06T14:43:28.387Z,sighberthree,Sorceress,95,167,11671,,,1
2023-09-06T14:46:58.969Z,sighberthree,Sorceress,95,167,11437,,,1
2023-09-06T14:51:41.832Z,sighberthree,Sorceress,95,167,10953,,1,
2023-09-06T14:55:21.038Z,sighberthree,Sorceress,95,167,9282,,,1
2023-09-06T14:59:03.864Z,sighberthree,Sorceress,95,167,8234,,,
2023-09-06T15:06:34.225Z,sighberthree,Sorceress,95,167,10047,,,
2023-09-06T15:12:45.571Z,sighberthree,Sorceress,95,167,7297,,,
2023-09-06T15:19:13.388Z,sighberthree,Sorceress,95,167,8391,,,1
2023-09-06T15:23:36.663Z,sighberthree,Sorceress,95,167,9844,,,
2023-09-06T15:32:05.338Z,sighberthree,Sorceress,95,167,8985,,,1
2023-09-06T15:40:36.466Z,sighberthree,Sorceress,95,167,7235,,,1
2023-09-06T15:45:20.263Z,sighberthree,Sorceress,95,167,8485,,,1
2023-09-06T15:50:24.634Z,sighberthree,Sorceress,95,167,7500,,,
2023-09-06T15:58:53.716Z,sighberthree,Sorceress,95,167,10422,,,
2023-09-06T16:05:29.190Z,sighberthree,Sorceress,95,167,6813,,,
2023-09-06T16:11:19.632Z,sighberthree,Sorceress,95,167,11453,,,1
2023-09-06T16:17:49.693Z,sighberthree,Sorceress,95,167,9453,,,
2023-09-06T16:24:54.827Z,sighberthree,Sorceress,95,167,6265,,,
2023-09-06T16:33:21.643Z,sighberthree,Sorceress,95,167,7781,,,1
2023-09-06T16:37:24.676Z,sighberthree,Sorceress,95,167,9219,,1,
2023-09-06T16:42:47.679Z,sighberthree,Sorceress,95,167,9500,,,
2023-09-06T16:46:52.962Z,sighberthree,Sorceress,95,167,10234,,,
2023-09-06T16:52:06.044Z,sighberthree,Sorceress,95,167,9391,,,
2023-09-06T16:57:28.802Z,sighberthree,Sorceress,95,167,7984,,,
2023-09-06T17:05:21.932Z,sighberthree,Sorceress,95,167,7422,,,
2023-09-06T17:09:53.849Z,sighberthree,Sorceress,95,167,10219,,,1
2023-09-06T17:18:59.335Z,sighberthree,Sorceress,95,167,9032,,,
2023-09-06T17:23:34.382Z,sighberthree,Sorceress,95,167,10500,,,
2023-09-06T17:33:40.897Z,sighberthree,Sorceress,95,167,9188,,,
2023-09-06T17:38:08.554Z,sighberthree,Sorceress,95,167,8500,,,
2023-09-06T17:42:04.332Z,sighberthree,Sorceress,95,167,8219,,,
2023-09-06T17:46:52.442Z,sighberthree,Sorceress,95,167,8109,,1,
2023-09-06T17:50:28.900Z,sighberthree,Sorceress,95,167,9594,,,
2023-09-06T17:55:45.746Z,sighberthree,Sorceress,95,167,8625,,,
2023-09-06T18:06:23.920Z,sighberthree,Sorceress,95,167,9250,,,1
2023-09-06T18:12:27.539Z,sighberthree,Sorceress,95,167,7828,,,
2023-09-06T18:19:53.465Z,sighberthree,Sorceress,95,167,6859,,,
2023-09-06T18:35:46.334Z,sighberthree,Sorceress,95,167,9953,,,
2023-09-06T18:42:17.272Z,sighberthree,Sorceress,95,167,9750,,,
2023-09-06T18:48:02.776Z,sighberthree,Sorceress,95,167,10016,,,
2023-09-06T18:58:03.107Z,sighberthree,Sorceress,95,167,9094,,,1
2023-09-06T19:03:04.306Z,sighberthree,Sorceress,95,167,9704,,,1
2023-09-06T19:06:45.269Z,sighberthree,Sorceress,95,167,9172,,,1
2023-09-06T19:21:42.485Z,sighberthree,Sorceress,95,167,9391,,,
2023-09-06T19:27:49.560Z,sighberthree,Sorceress,95,167,8031,,,1
2023-09-06T22:14:14.514Z,sighberthree,Sorceress,95,167,8125,,,
2023-09-06T22:18:14.626Z,sighberthree,Sorceress,95,167,11000,,,1
2023-09-06T22:23:08.242Z,sighberthree,Sorceress,95,167,7844,,,
2023-09-06T22:28:13.163Z,sighberthree,Sorceress,95,167,8203,,,
2023-09-06T22:40:49.422Z,sighberthree,Sorceress,95,167,9094,,,
2023-09-06T22:45:40.843Z,sighberthree,Sorceress,95,167,10297,,1,
2023-09-06T22:50:21.791Z,sighberthree,Sorceress,95,167,9954,,,1
2023-09-06T22:56:30.384Z,sighberthree,Sorceress,95,167,6469,,,
2023-09-06T23:00:55.479Z,sighberthree,Sorceress,95,167,7578,,1,
2023-09-06T23:07:07.768Z,sighberthree,Sorceress,95,167,10172,,,
2023-09-06T23:14:41.100Z,sighberthree,Sorceress,95,167,8641,,,1
2023-09-06T23:23:17.009Z,sighberthree,Sorceress,95,167,8485,,,
2023-09-06T23:29:56.559Z,sighberthree,Sorceress,95,167,9297,,,
2023-09-06T23:34:09.784Z,sighberthree,Sorceress,95,167,10937,,,
2023-09-06T23:38:36.703Z,sighberthree,Sorceress,95,167,9860,,,
2023-09-06T23:43:30.659Z,sighberthree,Sorceress,95,167,9875,,,
2023-09-06T23:49:46.847Z,sighberthree,Sorceress,95,167,8562,,,
2023-09-06T23:53:28.278Z,sighberthree,Sorceress,95,167,8203,,,
2023-09-07T00:00:35.348Z,sighberthree,Sorceress,95,167,11391,,,
2023-09-07T00:07:15.653Z,sighberthree,Sorceress,95,167,10594,,,
2023-09-07T00:13:43.360Z,sighberthree,Sorceress,95,167,8687,,,
2023-09-07T00:27:23.160Z,sighberthree,Sorceress,95,167,9250,,1,
2023-09-07T00:33:46.190Z,sighberthree,Sorceress,95,167,7813,,,
2023-09-07T11:12:07.615Z,sighberthree,Sorceress,95,167,10922,,,
2023-09-07T11:20:01.451Z,sighberthree,Sorceress,95,167,8484,,,1
2023-09-07T11:26:29.789Z,sighberthree,Sorceress,95,167,10609,,1,
2023-09-07T11:36:37.413Z,sighberthree,Sorceress,95,167,8813,,,
2023-09-07T11:40:12.985Z,sighberthree,Sorceress,95,167,9000,,,
2023-09-07T11:49:10.809Z,sighberthree,Sorceress,95,167,9640,,,
2023-09-07T11:58:44.685Z,sighberthree,Sorceress,95,167,7469,,1,
2023-09-07T12:06:14.299Z,sighberthree,Sorceress,95,167,9078,,,
2023-09-07T12:11:02.997Z,sighberthree,Sorceress,95,167,8922,,,
2023-09-07T20:43:00.442Z,sighberthree,Sorceress,95,167,8500,,,
2023-09-07T20:50:21.763Z,sighberthree,Sorceress,95,167,10547,,1,
2023-09-07T20:55:35.578Z,sighberthree,Sorceress,95,167,10765,,,
2023-09-07T20:59:59.695Z,sighberthree,Sorceress,95,167,8250,,,1
2023-09-07T21:04:40.014Z,sighberthree,Sorceress,95,167,7156,,,
2023-09-07T21:07:16.251Z,sighberthree,Sorceress,95,167,6484,,,
2023-09-07T21:10:54.841Z,sighberthree,Sorceress,95,167,7859,,,
2023-09-07T21:15:03.189Z,sighberthree,Sorceress,95,167,8187,,,
2023-09-07T21:23:32.084Z,sighberthree,Sorceress,95,167,8187,,,1
2023-09-07T21:28:12.601Z,sighberthree,Sorceress,95,167,11313,,,1
2023-09-07T21:32:59.344Z,sighberthree,Sorceress,95,167,7578,,,
2023-09-07T21:44:35.446Z,sighberthree,Sorceress,95,167,8141,,,
2023-09-07T22:02:48.423Z,sighberthree,Sorceress,95,167,10531,,,
2023-09-07T22:10:13.999Z,sighberthree,Sorceress,95,167,9687,,,
